username,course_id,date,nevents,nprogcheck,nshow_answer,nvideo,nproblem_check,nforum,ntranscript,nseq_goto,nseek_video,npause_video,nvideos_viewed,nvideos_watched_sec,nforum_reads,nforum_posts,nforum_threads,nproblems_answered,nproblems_attempted,nproblems_multiplechoice,nproblems_choice,nproblems_numerical,nproblems_option,nproblems_custom,nproblems_string,nproblems_mixed,nproblems_forumula,nproblems_other,first_event,last_event,avg_dt,sdv_dt,max_dt,n_dt,sum_dt
scc6vb0, MITx/8.01r_3/2016_Fall,2016-09-20,78,0,4,0,18,0,0,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:17:22.03138 UTC,2016-09-20 21:56:13.778695 UTC,21.228495057971013,38.385418858009686,200.97458999999998,69,1464.7661590000002
90o1r4t, MITx/8.01r_3/2016_Fall,2016-09-20,144,1,2,0,37,0,0,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 03:24:47.313607 UTC,2016-09-20 19:32:46.478719 UTC,18.514270865671637,45.403481257146424,270.348704,134,2480.912295999999
zerihfp, MITx/8.01r_3/2016_Fall,2016-09-20,79,0,0,0,39,0,0,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:17:32.656021 UTC,2016-09-20 01:27:35.668204 UTC,17.28192205479452,46.67432908458767,285.557906,73,1261.58031
stzocp0, MITx/8.01r_3/2016_Fall,2016-09-20,17,0,0,0,2,0,0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 01:28:28.356742 UTC,2016-09-20 02:51:15.853278 UTC,9.864058466666668,14.071235427634818,49.098997999999995,15,147.960877
etj0kup, MITx/8.01r_3/2016_Fall,2016-09-20,7,0,0,0,2,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:14:17.034156 UTC,2016-09-20 01:06:50.704496 UTC,50.77468180000001,109.40188401118358,246.45300699999999,5,253.87340900000004
cz1ir0n, MITx/8.01r_3/2016_Fall,2016-09-20,97,0,0,0,19,0,0,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:25:03.606759 UTC,2016-09-20 16:04:10.034309 UTC,27.171343187500003,69.39859054170762,298.132344,80,2173.707455
svoh6vq, MITx/8.01r_3/2016_Fall,2016-09-20,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 18:33:06.914933 UTC,2016-09-20 18:33:17.23664 UTC,3.4405690000000004,2.582230879228076,6.349082,3,10.321707
1fvdmne, MITx/8.01r_3/2016_Fall,2016-09-20,69,0,0,0,16,0,0,16,0,0,0,0.0,0,0,0,10,25,0,0,0,0,1,0,0,0,0,2016-09-20 04:15:02.622537 UTC,2016-09-20 15:04:01.432683 UTC,24.30209768852459,58.99838608006043,287.498782,61,1482.427959
8cs23cb, MITx/8.01r_3/2016_Fall,2016-09-20,81,0,2,0,37,0,0,3,0,0,0,0.0,0,0,0,8,22,0,0,0,0,1,0,0,0,0,2016-09-20 22:54:55.697617 UTC,2016-09-20 23:59:53.443903 UTC,21.96857760526316,55.69841102577478,285.698142,76,1669.611898
3fcfth5, MITx/8.01r_3/2016_Fall,2016-09-20,38,0,0,0,10,0,0,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 01:26:57.097579 UTC,2016-09-20 02:45:21.705276 UTC,37.05776222857143,83.15660285316534,295.590117,35,1297.0216779999998
7oth4p4, MITx/8.01r_3/2016_Fall,2016-09-20,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:20:51.420859 UTC,2016-09-20 00:21:00.876597 UTC,9.455738,,9.455738,1,9.455738
fbnfms1, MITx/8.01r_3/2016_Fall,2016-09-20,101,0,0,0,36,0,0,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 01:24:00.633369 UTC,2016-09-20 06:13:01.255226 UTC,35.263104837209305,65.40743866551368,285.941257,86,3032.627016000001
7wodtcz, MITx/8.01r_3/2016_Fall,2016-09-20,69,0,1,0,40,0,0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:02:13.007155 UTC,2016-09-20 01:33:56.125059 UTC,31.449669265625005,57.892248214191724,278.41501800000003,64,2012.7788330000005
l2r20jz, MITx/8.01r_3/2016_Fall,2016-09-20,95,0,0,0,8,0,0,26,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2016-09-20 00:54:23.267254 UTC,2016-09-20 22:04:46.405655 UTC,8.562731833333336,24.806410134345693,219.864133,84,719.2694740000002
53hydha, MITx/8.01r_3/2016_Fall,2016-09-20,378,1,0,1,79,0,0,107,0,1,1,5.313980997138977,0,0,0,6,12,0,0,0,0,1,0,0,0,0,2016-09-20 00:00:00 UTC,2016-09-20 23:24:25.308996 UTC,13.072489570200572,31.4929366148529,279.781069,349,4562.29886
7r3etx7, MITx/8.01r_3/2016_Fall,2016-09-20,81,0,0,0,31,0,0,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 01:41:38.59853 UTC,2016-09-20 16:29:47.954629 UTC,12.388066030769231,39.38022878324417,245.03308199999998,65,805.2242920000001
cyxgkj9, MITx/8.01r_3/2016_Fall,2016-09-20,69,0,0,0,6,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 12:57:10.073264 UTC,2016-09-20 13:52:44.742497 UTC,14.99458401515152,41.49482213226239,252.548145,66,989.6425450000002
fln1zpr, MITx/8.01r_3/2016_Fall,2016-09-20,165,0,0,0,59,0,0,13,0,0,0,0.0,0,0,0,12,36,0,0,0,0,1,0,0,0,0,2016-09-20 01:43:39.416677 UTC,2016-09-20 19:32:11.780615 UTC,12.211336625000005,32.82240549583657,241.12256800000003,144,1758.4324740000006
hdvdo4k, MITx/8.01r_3/2016_Fall,2016-09-20,68,0,0,0,30,0,0,7,0,0,0,0.0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,2016-09-20 15:09:12.118699 UTC,2016-09-20 16:48:05.689491 UTC,20.55695596666666,49.941766342893104,222.335875,60,1233.4173579999995
h4ttuf2, MITx/8.01r_3/2016_Fall,2016-09-20,74,0,0,0,33,0,0,2,0,0,0,0.0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,2016-09-20 13:52:36.86887 UTC,2016-09-20 14:50:15.464693 UTC,38.25242202816899,81.16155589051934,298.536233,71,2715.9219639999983
y58iol5, MITx/8.01r_3/2016_Fall,2016-09-20,232,0,0,18,37,0,0,53,1,17,4,1307.4223178626708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:00:00 UTC,2016-09-20 22:21:01.936146 UTC,19.517728656108602,49.71977513686393,297.582914,221,4313.418033000001
x9sqpre, MITx/8.01r_3/2016_Fall,2016-09-20,74,0,0,0,29,0,0,5,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2016-09-20 18:59:49.992474 UTC,2016-09-20 22:07:58.981457 UTC,22.96129889705882,51.12822234747277,262.262087,68,1561.368325
wnnz3rt, MITx/8.01r_3/2016_Fall,2016-09-20,81,0,0,0,23,0,0,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 01:50:19.803013 UTC,2016-09-20 19:51:34.630834 UTC,25.78970745333333,56.010607332510894,287.524559,75,1934.228059
d3upe85, MITx/8.01r_3/2016_Fall,2016-09-20,66,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:53:31.836587 UTC,2016-09-20 23:58:40.262702 UTC,4.3901286610169485,11.316815333823874,67.081476,59,259.01759100000004
o9ng72p, MITx/8.01r_3/2016_Fall,2016-09-20,135,0,0,0,35,0,0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:09:06.729187 UTC,2016-09-20 21:58:26.335604 UTC,19.85046240000001,47.09707045612289,292.79067200000003,120,2382.055488000001
6cwpeff, MITx/8.01r_3/2016_Fall,2016-09-20,15,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,3,8,0,0,0,0,1,0,0,0,0,2016-09-20 23:52:25.655395 UTC,2016-09-20 23:54:25.516149 UTC,8.561482428571427,21.39446759369332,82.680419,14,119.860754
0icp128, MITx/8.01r_3/2016_Fall,2016-09-20,340,0,18,0,125,0,0,77,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 01:02:35.054843 UTC,2016-09-20 23:58:07.186159 UTC,21.51773647115383,52.143097056077565,298.790066,312,6713.533778999997
u14h3j7, MITx/8.01r_3/2016_Fall,2016-09-20,147,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 23:18:02.062815 UTC,2016-09-20 23:26:18.958869 UTC,3.4033976301369853,16.08477925970087,160.871092,146,496.8960539999998
w5s12gm, MITx/8.01r_3/2016_Fall,2016-09-20,9,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 03:30:42.11754 UTC,2016-09-20 03:35:03.505685 UTC,32.673518125,60.142483193459746,166.679276,8,261.388145
w1ifybk, MITx/8.01r_3/2016_Fall,2016-09-20,11,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:04:04.570501 UTC,2016-09-20 16:31:02.577836 UTC,63.30620728571427,53.51672001508298,150.43267600000001,7,443.1434509999999
47aruk2, MITx/8.01r_3/2016_Fall,2016-09-20,182,0,3,0,71,0,0,17,0,0,0,0.0,0,0,0,10,33,0,0,0,0,1,0,0,0,0,2016-09-20 00:31:45.433037 UTC,2016-09-20 20:43:44.499908 UTC,25.21512798830409,61.71959018083683,297.41302,171,4311.786886
5sdzsxk, MITx/8.01r_3/2016_Fall,2016-09-20,414,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,2016-09-20 01:24:25.502194 UTC,2016-09-20 03:44:39.253934 UTC,5.8322363080684605,17.888695935673436,203.100534,409,2385.38465
dws0ta5, MITx/8.01r_3/2016_Fall,2016-09-20,28,0,0,1,0,0,0,3,0,0,1,0.009000062942504883,0,0,0,8,16,0,0,0,0,1,0,0,0,0,2016-09-20 00:00:00 UTC,2016-09-20 06:43:05.269434 UTC,7.743390039999999,14.873896275267112,64.399955,25,193.584751
8v6ey4g, MITx/8.01r_3/2016_Fall,2016-09-20,258,1,11,0,101,0,0,52,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 03:33:46.494297 UTC,2016-09-20 23:59:53.045212 UTC,17.125612394190874,43.749280540399596,274.66718199999997,241,4127.2725869999995
3v6bnnh, MITx/8.01r_3/2016_Fall,2016-09-20,88,0,0,0,41,0,0,3,0,0,0,0.0,0,0,0,7,49,0,0,0,0,1,0,0,0,0,2016-09-20 13:06:34.733153 UTC,2016-09-20 14:54:16.363173 UTC,32.87079851851851,67.14618059389971,265.379151,81,2662.53468
j1d50h0, MITx/8.01r_3/2016_Fall,2016-09-20,17,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,2016-09-20 15:19:51.420319 UTC,2016-09-20 20:36:34.843441 UTC,31.93804553846155,78.94562607975519,291.714239,13,415.19459200000006
296j5cx, MITx/8.01r_3/2016_Fall,2016-09-20,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:25:54.188188 UTC,2016-09-20 01:18:15.111497 UTC,,,,0,
dmrpnls, MITx/8.01r_3/2016_Fall,2016-09-20,77,0,0,0,40,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:52:03.079516 UTC,2016-09-20 18:23:22.671444 UTC,18.276175360655728,49.89831004323201,255.50273900000002,61,1114.8466969999997
65s4z7e, MITx/8.01r_3/2016_Fall,2016-09-20,4,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:06:55.483142 UTC,2016-09-20 02:24:06.362033 UTC,0.362484,0.09094383155552657,0.426791,2,0.724968
fke3v8v, MITx/8.01r_3/2016_Fall,2016-09-20,16,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:38:22.782815 UTC,2016-09-20 00:56:29.748984 UTC,15.8768205,29.422617397129237,92.525633,14,222.275487
5adpp4h, MITx/8.01r_3/2016_Fall,2016-09-20,156,0,4,0,70,0,0,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:47:40.204278 UTC,2016-09-20 22:57:38.929077 UTC,22.782539115107923,58.91373167394485,297.094161,139,3166.772937000001
gslxkj3, MITx/8.01r_3/2016_Fall,2016-09-20,7,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 03:12:08.791879 UTC,2016-09-20 23:02:38.082331 UTC,6.0339782,4.760469666835901,11.994010000000001,5,30.169890999999996
hmegb3c, MITx/8.01r_3/2016_Fall,2016-09-20,56,0,1,0,17,0,0,15,0,0,0,0.0,0,0,0,3,13,0,0,0,0,1,0,0,0,0,2016-09-20 19:53:46.924297 UTC,2016-09-20 23:44:52.252782 UTC,15.749309452830188,41.77416511609891,286.672394,53,834.7134010000002
vn1nr7u, MITx/8.01r_3/2016_Fall,2016-09-20,36,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,2016-09-20 03:20:06.528064 UTC,2016-09-20 21:45:45.202203 UTC,23.409944655172414,60.30011508138739,263.761806,29,678.8883950000002
nhisvot, MITx/8.01r_3/2016_Fall,2016-09-20,25,1,0,0,6,0,0,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 22:53:55.92017 UTC,2016-09-20 23:59:59.344995 UTC,7.784105399999998,17.87029448281946,73.219332,20,155.68210799999994
ltmrbfs, MITx/8.01r_3/2016_Fall,2016-09-20,14,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 01:48:11.513785 UTC,2016-09-20 05:36:53.742746 UTC,2.108459,1.333816646462174,4.278221,6,12.650754
36dfnqh, MITx/8.01r_3/2016_Fall,2016-09-20,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 20:05:03.645763 UTC,2016-09-20 23:53:17.395735 UTC,5.8210282,9.518035909134914,22.776639000000003,5,29.105140999999996
h29zaj7, MITx/8.01r_3/2016_Fall,2016-09-20,2195,4,1,0,1737,0,0,22,0,0,0,0.0,0,0,0,6,31,0,0,0,0,1,0,0,0,0,2016-09-20 01:24:52.580373 UTC,2016-09-20 22:05:05.573043 UTC,3.8084457069681585,22.233406095575784,292.587,2167,8252.901847000001
b9obmuq, MITx/8.01r_3/2016_Fall,2016-09-20,99,0,0,0,48,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 00:01:16.083436 UTC,2016-09-20 20:33:15.881772 UTC,18.249362418604647,38.6416468671777,170.147387,86,1569.445168
c6ufsrg, MITx/8.01r_3/2016_Fall,2016-09-20,28,0,0,0,0,0,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-20 03:11:48.648458 UTC,2016-09-20 15:23:49.315999 UTC,6.0546994166666686,13.321432859563506,66.982511,24,145.31278600000005
vndozi2, MITx/8.01r_3/2016_Fall,2016-09-20,97,0,0,0,30,0,0,5,0,0,0,0.0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,2016-09-20 00:47:27.010666 UTC,2016-09-20 21:31:32.780596 UTC,22.814780511904765,54.190381873953235,291.413907,84,1916.4415630000005
wnnz3rt, MITx/8.01r_3/2016_Fall,2016-09-21,121,0,3,0,16,0,0,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 03:25:35.561563 UTC,2016-09-21 23:53:07.371805 UTC,11.001615657657657,44.60427479688504,291.15515,111,1221.1793379999995
h29zaj7, MITx/8.01r_3/2016_Fall,2016-09-21,64,1,11,0,13,0,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 03:22:40.237055 UTC,2016-09-21 23:27:30.876495 UTC,31.26887810909092,64.58662717916042,284.187969,55,1719.7882960000006
ftkqmsf, MITx/8.01r_3/2016_Fall,2016-09-21,20,0,0,0,10,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:01:23.927477 UTC,2016-09-21 00:49:45.847299 UTC,38.43028064705881,73.35471172268858,273.893062,17,653.314771
12jo3yw, MITx/8.01r_3/2016_Fall,2016-09-21,56,0,0,0,30,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 17:10:59.069912 UTC,2016-09-21 18:56:44.056017 UTC,15.119165079999998,45.376939346028465,295.677791,50,755.9582539999999
6cwpeff, MITx/8.01r_3/2016_Fall,2016-09-21,94,0,3,0,29,0,0,23,0,0,0,0.0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2016-09-21 00:05:09.93522 UTC,2016-09-21 21:35:12.792164 UTC,16.79240031868132,36.39463276681035,181.99648100000002,91,1528.108429
b9obmuq, MITx/8.01r_3/2016_Fall,2016-09-21,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 15:06:17.219758 UTC,2016-09-21 15:15:15.191013 UTC,33.9669542,60.27406636820025,141.360047,5,169.83477100000005
0icp128, MITx/8.01r_3/2016_Fall,2016-09-21,194,0,10,0,46,0,0,41,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:04:53.569045 UTC,2016-09-21 20:44:53.310135 UTC,24.156622245810066,52.742273645176894,290.785633,179,4324.035382000001
stzocp0, MITx/8.01r_3/2016_Fall,2016-09-21,47,0,0,0,16,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 05:02:12.821335 UTC,2016-09-21 18:43:09.236923 UTC,26.564623857142855,65.36410711123925,275.56243900000004,42,1115.714202
a0vorqk, MITx/8.01r_3/2016_Fall,2016-09-21,124,0,1,0,43,0,0,19,0,0,0,0.0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2016-09-21 00:08:06.950361 UTC,2016-09-21 14:55:41.336486 UTC,15.929351371428574,38.70496143526725,198.851689,105,1672.581894
12wzveh, MITx/8.01r_3/2016_Fall,2016-09-21,25,0,0,0,0,0,0,14,0,0,0,0.0,0,0,0,7,27,0,0,0,0,1,0,0,0,0,2016-09-21 01:03:23.581886 UTC,2016-09-21 01:50:40.566947 UTC,5.812448478260869,8.199115576015394,40.97733,23,133.68631499999998
7oth4p4, MITx/8.01r_3/2016_Fall,2016-09-21,51,0,0,0,8,0,0,6,0,0,0,0.0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2016-09-21 17:06:53.253566 UTC,2016-09-21 18:37:45.963356 UTC,8.71712751111111,39.5713600902725,261.41362599999997,45,392.270738
5luzoc6, MITx/8.01r_3/2016_Fall,2016-09-21,142,0,2,0,51,0,0,35,0,0,0,0.0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,2016-09-21 00:52:51.897184 UTC,2016-09-21 23:59:27.558796 UTC,33.02077777777779,66.16613400592937,298.84165299999995,126,4160.618000000001
7wodtcz, MITx/8.01r_3/2016_Fall,2016-09-21,92,0,5,0,27,0,0,6,0,0,0,0.0,0,0,0,9,16,0,0,0,0,1,0,0,0,0,2016-09-21 01:56:35.714573 UTC,2016-09-21 23:45:08.983443 UTC,23.518729428571444,53.15820459393953,235.815042,77,1810.9421660000005
kyohi4j, MITx/8.01r_3/2016_Fall,2016-09-21,42,0,1,0,14,0,0,6,0,0,0,0.0,0,0,0,7,23,0,0,0,0,0,0,0,0,0,2016-09-21 17:09:40.309217 UTC,2016-09-21 18:33:13.968417 UTC,25.31827692307692,56.5566062257312,224.396856,39,987.4127999999998
47aruk2, MITx/8.01r_3/2016_Fall,2016-09-21,46,0,2,0,2,0,0,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:25:11.175133 UTC,2016-09-21 20:40:31.045808 UTC,12.809333999999998,43.286884414913004,242.33555499999997,40,512.3733599999999
8cs23cb, MITx/8.01r_3/2016_Fall,2016-09-21,21,0,0,0,9,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:00:02.845235 UTC,2016-09-21 01:01:41.660048 UTC,26.72316363157896,58.25132433710321,200.266624,19,507.7401090000001
dmrpnls, MITx/8.01r_3/2016_Fall,2016-09-21,15,0,1,0,2,0,0,5,0,0,0,0.0,0,0,0,6,13,0,0,0,0,1,0,0,0,0,2016-09-21 18:21:40.850666 UTC,2016-09-21 18:42:52.193104 UTC,32.16626676923077,71.95968368320807,266.92700099999996,13,418.161468
u14h3j7, MITx/8.01r_3/2016_Fall,2016-09-21,97,0,6,0,41,0,0,8,0,0,0,0.0,0,0,0,10,28,0,0,0,0,1,0,0,0,0,2016-09-21 01:50:22.789985 UTC,2016-09-21 14:32:01.643228 UTC,8.75393112631579,26.65303800769755,224.713846,95,831.6234570000001
2q30g28, MITx/8.01r_3/2016_Fall,2016-09-21,39,0,0,0,8,0,0,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:15:37.12798 UTC,2016-09-21 19:01:07.968038 UTC,27.920342740740747,58.408648825396405,229.487445,27,753.8492540000002
fln1zpr, MITx/8.01r_3/2016_Fall,2016-09-21,6,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 02:14:27.638386 UTC,2016-09-21 20:55:29.188853 UTC,52.341581500000004,98.88711013097405,200.644059,4,209.36632600000002
36dfnqh, MITx/8.01r_3/2016_Fall,2016-09-21,40,0,1,0,9,0,0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 02:09:50.782207 UTC,2016-09-21 22:17:24.991598 UTC,9.050399900000002,11.85344567471167,47.83205,30,271.51199700000006
3v6bnnh, MITx/8.01r_3/2016_Fall,2016-09-21,255,0,1,0,116,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:08:44.475889 UTC,2016-09-21 23:08:48.116468 UTC,26.196688186440703,61.5323098833206,299.658333,236,6182.4184120000045
7qj0ukr, MITx/8.01r_3/2016_Fall,2016-09-21,109,0,6,2,14,0,0,2,0,2,1,1.0,0,0,0,10,27,0,0,0,0,1,0,0,0,0,2016-09-21 00:00:00 UTC,2016-09-21 23:41:05.980793 UTC,22.165833376237625,62.36718751782639,272.744651,101,2238.749171
5sdzsxk, MITx/8.01r_3/2016_Fall,2016-09-21,106,0,0,0,58,0,0,9,0,0,0,0.0,0,0,0,5,31,0,0,0,0,1,0,0,0,0,2016-09-21 00:55:39.427781 UTC,2016-09-21 02:47:46.097905 UTC,25.38744694059404,55.773423533410146,279.129083,101,2564.1321409999987
y58iol5, MITx/8.01r_3/2016_Fall,2016-09-21,994,0,4,601,10,0,0,115,15,67,30,7406.949310194147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:00:00 UTC,2016-09-21 23:33:02.736069 UTC,7.16794393054137,26.931979670525866,286.927963,979,7017.417108000002
vn1nr7u, MITx/8.01r_3/2016_Fall,2016-09-21,203,0,4,1,39,0,0,55,0,1,1,191.04134980926517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:00:00 UTC,2016-09-21 23:22:10.738174 UTC,16.15365685483871,41.06530957998588,274.779115,186,3004.580175
w5s12gm, MITx/8.01r_3/2016_Fall,2016-09-21,21,0,0,0,0,0,0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 13:30:14.644639 UTC,2016-09-21 15:30:19.423458 UTC,9.935225,17.682473897446272,68.257296,17,168.898825
5adpp4h, MITx/8.01r_3/2016_Fall,2016-09-21,411,0,23,4,106,0,0,59,5,0,1,226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:00:00 UTC,2016-09-21 23:26:29.218532 UTC,19.31224276578948,48.96584584221885,290.437222,380,7338.652251000002
x9sqpre, MITx/8.01r_3/2016_Fall,2016-09-21,84,0,12,0,10,0,0,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 16:09:08.621383 UTC,2016-09-21 19:16:30.647012 UTC,37.42709084,69.90947564348618,269.619577,75,2807.031813
jnwe2gg, MITx/8.01r_3/2016_Fall,2016-09-21,31,1,1,0,10,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 02:29:11.504434 UTC,2016-09-21 18:48:07.210717 UTC,21.246252310344826,47.29071085659132,238.543621,29,616.141317
fbnfms1, MITx/8.01r_3/2016_Fall,2016-09-21,54,0,3,0,0,0,0,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 02:00:55.968404 UTC,2016-09-21 19:16:37.409461 UTC,9.374760333333331,22.619990404439456,129.271065,48,449.988496
2o09qs8, MITx/8.01r_3/2016_Fall,2016-09-21,49,0,1,0,18,0,0,5,0,0,0,0.0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2016-09-21 05:30:02.042747 UTC,2016-09-21 23:56:28.458503 UTC,14.106026822222226,26.87471590790725,95.16491500000001,45,634.7712070000001
gxwcv9x, MITx/8.01r_3/2016_Fall,2016-09-21,29,0,1,0,8,0,0,7,0,0,0,0.0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2016-09-21 05:50:20.14025 UTC,2016-09-21 20:26:28.950763 UTC,19.532822904761904,62.21356097820773,283.686122,21,410.189281
d3upe85, MITx/8.01r_3/2016_Fall,2016-09-21,257,1,2,0,47,0,0,56,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:05:26.072011 UTC,2016-09-21 23:56:21.346898 UTC,16.83284956595744,41.83295247988686,276.20873,235,3955.719647999998
scc6vb0, MITx/8.01r_3/2016_Fall,2016-09-21,195,0,10,0,47,0,0,53,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 02:49:27.9973 UTC,2016-09-21 23:48:14.736262 UTC,20.35190046927374,47.70137301880256,295.381613,179,3642.990183999999
nhisvot, MITx/8.01r_3/2016_Fall,2016-09-21,49,0,0,0,20,0,0,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 00:00:27.882484 UTC,2016-09-21 01:18:53.607455 UTC,25.694986288888888,56.00325993411415,299.737047,45,1156.274383
533gfeo, MITx/8.01r_3/2016_Fall,2016-09-21,54,0,1,0,25,0,0,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-21 01:39:16.445628 UTC,2016-09-21 19:29:17.770856 UTC,23.22291733333333,50.77238193744389,231.45073599999998,48,1114.7000319999997
